station_id,grid_id,label,location,latitude,longitude,current_rating,timestamp_utc,epa_no2
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-05 22:00:00,21.66
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-05 23:00:00,12.24
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-06 00:00:00,13.09
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-06 01:00:00,19.36
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-06 02:00:00,30.41
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-06 03:00:00,20.53
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-06 04:00:00,23.36
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-06 05:00:00,30.77
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-06 06:00:00,52.83
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-06 07:00:00,43.54
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-06 08:00:00,45.99
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-06 09:00:00,37.71
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-06 10:00:00,28.12
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-06 11:00:00,30.44
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-06 12:00:00,22.66
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-06 13:00:00,28.36
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-06 14:00:00,37.02
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-06 15:00:00,29.54
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-06 16:00:00,36.27
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-06 17:00:00,33.33
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-06 18:00:00,28.23
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-06 19:00:00,25.18
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-06 20:00:00,31.53
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-06 21:00:00,35.5
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-06 22:00:00,35.2
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-06 23:00:00,15.73
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-07 00:00:00,55.41
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-07 01:00:00,31.4
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-07 02:00:00,40.72
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-07 03:00:00,18.55
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-07 04:00:00,11.97
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-07 05:00:00,26.42
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-07 06:00:00,35.56
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-07 07:00:00,32.56
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-07 08:00:00,46.43
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-07 09:00:00,34.78
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-07 10:00:00,31.98
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-07 11:00:00,32.39
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-07 12:00:00,27.99
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-07 13:00:00,29.75
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-07 14:00:00,35.17
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-07 15:00:00,36.0
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-07 16:00:00,40.15
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-07 17:00:00,44.82
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-07 18:00:00,58.34
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-07 19:00:00,54.01
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-07 20:00:00,45.37
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-07 21:00:00,45.38
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-07 22:00:00,40.22
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-08 01:00:00,15.89
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-08 02:00:00,14.04
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-08 03:00:00,9.04
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-08 04:00:00,17.39
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-08 05:00:00,21.89
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-08 06:00:00,29.95
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-08 07:00:00,40.02
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-08 08:00:00,47.51
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-08 09:00:00,30.29
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-08 10:00:00,39.37
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-08 11:00:00,49.15
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-08 12:00:00,48.68
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-08 13:00:00,49.29
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-08 14:00:00,53.05
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-08 15:00:00,45.12
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-08 16:00:00,40.14
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-08 17:00:00,38.81
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-08 18:00:00,49.32
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-08 19:00:00,48.37
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-08 20:00:00,51.2
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-08 21:00:00,33.89
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-08 22:00:00,36.81
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-08 23:00:00,28.36
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-09 00:00:00,43.58
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-09 01:00:00,38.35
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-09 02:00:00,18.34
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-09 03:00:00,27.12
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-09 04:00:00,16.78
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-09 05:00:00,55.63
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-09 06:00:00,56.32
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-09 07:00:00,44.54
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-09 08:00:00,38.17
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-09 09:00:00,34.61
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-09 10:00:00,27.03
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-09 11:00:00,42.19
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-09 12:00:00,38.19
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-09 13:00:00,32.39
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-09 14:00:00,49.32
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-09 15:00:00,37.54
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-09 16:00:00,52.93
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-09 17:00:00,42.55
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-09 18:00:00,47.36
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-09 19:00:00,67.68
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-09 20:00:00,46.92
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-09 21:00:00,30.91
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-09 22:00:00,22.3
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-09 23:00:00,23.95
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-10 00:00:00,30.82
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-10 01:00:00,42.38
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-10 02:00:00,59.02
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-10 03:00:00,76.3
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-10 04:00:00,37.04
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-10 05:00:00,58.52
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-10 06:00:00,44.21
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-10 07:00:00,55.01
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-10 08:00:00,50.2
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-10 09:00:00,44.94
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-10 10:00:00,54.54
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-10 11:00:00,45.63
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-10 12:00:00,46.17
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-10 13:00:00,36.22
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-10 14:00:00,46.52
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-10 15:00:00,57.84
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-10 16:00:00,60.06
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-10 17:00:00,32.35
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-10 18:00:00,41.32
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-10 19:00:00,27.6
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-10 20:00:00,18.81
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-10 21:00:00,13.56
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-10 22:00:00,18.59
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-10 23:00:00,13.06
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-11 00:00:00,12.18
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-11 01:00:00,8.67
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-11 02:00:00,10.81
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-11 03:00:00,10.95
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-11 04:00:00,16.89
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-11 05:00:00,25.69
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-11 06:00:00,49.69
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-11 07:00:00,15.61
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-11 08:00:00,31.32
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-11 09:00:00,34.26
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-11 10:00:00,26.79
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-11 11:00:00,17.15
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-11 12:00:00,10.39
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-11 13:00:00,14.73
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-11 14:00:00,9.1
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-11 15:00:00,9.0
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-11 16:00:00,12.44
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-11 17:00:00,10.53
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-11 18:00:00,9.75
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-11 19:00:00,23.38
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-11 20:00:00,66.03
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-11 21:00:00,56.83
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-11 22:00:00,33.17
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-11 23:00:00,48.34
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-12 00:00:00,53.45
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-12 01:00:00,23.58
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-12 02:00:00,39.73
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-12 03:00:00,33.58
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-12 04:00:00,21.72
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-12 05:00:00,13.97
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-12 06:00:00,28.11
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-12 07:00:00,37.06
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-12 08:00:00,44.51
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-12 09:00:00,47.85
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-12 10:00:00,51.96
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-12 11:00:00,50.18
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-12 12:00:00,58.16
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-12 13:00:00,44.62
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-12 14:00:00,45.29
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-12 15:00:00,52.96
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-12 16:00:00,43.69
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-12 17:00:00,34.69
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-12 18:00:00,34.34
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-12 19:00:00,40.45
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-12 20:00:00,25.0
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-12 21:00:00,31.25
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-12 22:00:00,24.22
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-12 23:00:00,24.48
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-13 00:00:00,19.95
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-13 01:00:00,22.1
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-13 02:00:00,17.33
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-13 03:00:00,15.26
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-13 04:00:00,22.8
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-13 05:00:00,47.25
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-13 06:00:00,35.98
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-13 07:00:00,35.04
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-13 08:00:00,83.32
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-13 09:00:00,44.47
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-13 10:00:00,44.99
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-13 11:00:00,49.22
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-13 12:00:00,60.75
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-13 13:00:00,62.39
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-13 14:00:00,63.62
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-13 15:00:00,76.56
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-13 16:00:00,43.51
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-13 17:00:00,36.63
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-13 18:00:00,54.91
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-13 19:00:00,51.54
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-13 20:00:00,49.23
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-13 21:00:00,34.52
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-13 22:00:00,23.27
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-13 23:00:00,15.49
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-14 00:00:00,23.83
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-14 01:00:00,62.89
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-14 02:00:00,33.41
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-14 03:00:00,35.98
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-14 04:00:00,21.03
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-14 05:00:00,30.45
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-14 06:00:00,45.82
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-14 07:00:00,44.0
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-14 08:00:00,56.61
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-14 09:00:00,61.69
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-14 10:00:00,46.43
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-14 11:00:00,43.2
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-14 12:00:00,48.56
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-14 13:00:00,47.94
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-14 14:00:00,37.47
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-14 15:00:00,65.01
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-14 16:00:00,64.5
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-14 17:00:00,66.43
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-14 18:00:00,67.71
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-14 19:00:00,34.24
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-14 20:00:00,28.6
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-14 21:00:00,70.14
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-14 22:00:00,81.77
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-15 01:00:00,48.4
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-15 02:00:00,36.73
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-15 03:00:00,29.21
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-15 04:00:00,38.79
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-15 05:00:00,34.48
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-15 06:00:00,38.67
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-15 07:00:00,70.67
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-15 08:00:00,91.37
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-15 09:00:00,80.3
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-15 10:00:00,56.83
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-15 11:00:00,51.65
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-15 12:00:00,64.67
EPA-17,115_50,Station 17,"Ringsend, Dublin 4",53.341938,-6.214116,1.0,2023-06-15 13:00:00,53.13
