grid_id,latitude,longitude
90_115,53.401551,-6.247152
90_116,53.402449,-6.247094
90_117,53.403347,-6.247036
90_118,53.404245,-6.246978
90_119,53.405143,-6.24692
90_120,53.40604,-6.246862
90_121,53.406938,-6.246804
90_122,53.407836,-6.246746
90_123,53.408734,-6.246688
90_124,53.409632,-6.24663
90_125,53.41053,-6.246572
90_126,53.411428,-6.246514
91_0,53.298263,-6.252303
91_1,53.299161,-6.252245
91_2,53.300059,-6.252187
91_3,53.300957,-6.252129
91_4,53.301855,-6.252072
91_5,53.302753,-6.252014
91_6,53.303651,-6.251956
91_7,53.304549,-6.251899
91_8,53.305446,-6.251841
91_9,53.306344,-6.251783
91_10,53.307242,-6.251726
91_11,53.30814,-6.251668
91_12,53.309038,-6.25161
91_13,53.309936,-6.251553
91_14,53.310834,-6.251495
91_15,53.311731,-6.251437
91_16,53.312629,-6.251379
91_17,53.313527,-6.251322
91_18,53.314425,-6.251264
91_19,53.315323,-6.251206
91_20,53.316221,-6.251149
91_21,53.317119,-6.251091
91_22,53.318016,-6.251033
91_23,53.318914,-6.250975
91_24,53.319812,-6.250918
91_25,53.32071,-6.25086
91_26,53.321608,-6.250802
91_27,53.322506,-6.250744
91_28,53.323404,-6.250687
91_29,53.324301,-6.250629
91_30,53.325199,-6.250571
91_31,53.326097,-6.250513
91_32,53.326995,-6.250456
91_33,53.327893,-6.250398
91_34,53.328791,-6.25034
91_35,53.329689,-6.250282
91_36,53.330586,-6.250224
91_37,53.331484,-6.250167
91_38,53.332382,-6.250109
91_39,53.33328,-6.250051
91_40,53.334178,-6.249993
91_41,53.335076,-6.249935
91_42,53.335974,-6.249878
91_43,53.336871,-6.24982
91_44,53.337769,-6.249762
91_45,53.338667,-6.249704
91_46,53.339565,-6.249646
91_47,53.340463,-6.249589
91_48,53.341361,-6.249531
91_49,53.342259,-6.249473
91_50,53.343156,-6.249415
91_51,53.344054,-6.249357
91_52,53.344952,-6.2493
91_53,53.34585,-6.249242
91_54,53.346748,-6.249184
91_55,53.347646,-6.249126
91_56,53.348544,-6.249068
91_57,53.349441,-6.24901
91_58,53.350339,-6.248952
91_59,53.351237,-6.248895
91_60,53.352135,-6.248837
91_61,53.353033,-6.248779
91_62,53.353931,-6.248721
91_63,53.354829,-6.248663
91_64,53.355726,-6.248605
91_65,53.356624,-6.248547
91_66,53.357522,-6.24849
91_67,53.35842,-6.248432
91_68,53.359318,-6.248374
91_69,53.360216,-6.248316
91_70,53.361113,-6.248258
91_71,53.362011,-6.2482
91_72,53.362909,-6.248142
91_73,53.363807,-6.248084
91_74,53.364705,-6.248027
91_75,53.365603,-6.247969
91_76,53.366501,-6.247911
91_77,53.367398,-6.247853
91_78,53.368296,-6.247795
91_79,53.369194,-6.247737
91_80,53.370092,-6.247679
91_81,53.37099,-6.247621
91_82,53.371888,-6.247563
91_83,53.372786,-6.247505
91_84,53.373683,-6.247447
91_85,53.374581,-6.247389
91_86,53.375479,-6.247332
91_87,53.376377,-6.247274
91_88,53.377275,-6.247216
91_89,53.378173,-6.247158
91_90,53.37907,-6.2471
91_91,53.379968,-6.247042
91_92,53.380866,-6.246984
91_93,53.381764,-6.246926
91_94,53.382662,-6.246868
91_95,53.38356,-6.24681
91_96,53.384458,-6.246752
91_97,53.385355,-6.246694
91_98,53.386253,-6.246636
91_99,53.387151,-6.246578
91_100,53.388049,-6.24652
91_101,53.388947,-6.246462
91_102,53.389845,-6.246404
91_103,53.390742,-6.246346
91_104,53.39164,-6.246288
91_105,53.392538,-6.24623
91_106,53.393436,-6.246172
91_107,53.394334,-6.246114
91_108,53.395232,-6.246056
91_109,53.39613,-6.245998
91_110,53.397027,-6.24594
91_111,53.397925,-6.245882
91_112,53.398823,-6.245824
91_113,53.399721,-6.245766
91_114,53.400619,-6.245708
91_115,53.401517,-6.24565
91_116,53.402414,-6.245592
91_117,53.403312,-6.245534
91_118,53.40421,-6.245476
91_119,53.405108,-6.245418
91_120,53.406006,-6.24536
91_121,53.406904,-6.245302
91_122,53.407801,-6.245244
91_123,53.408699,-6.245186
91_124,53.409597,-6.245128
91_125,53.410495,-6.24507
91_126,53.411393,-6.245012
92_0,53.298229,-6.250804
92_1,53.299127,-6.250746
92_2,53.300025,-6.250688
92_3,53.300923,-6.250631
92_4,53.30182,-6.250573
92_5,53.302718,-6.250515
92_6,53.303616,-6.250458
92_7,53.304514,-6.2504
92_8,53.305412,-6.250342
92_9,53.30631,-6.250284
92_10,53.307208,-6.250227
92_11,53.308105,-6.250169
92_12,53.309003,-6.250111
92_13,53.309901,-6.250053
92_14,53.310799,-6.249996
92_15,53.311697,-6.249938
92_16,53.312595,-6.24988
92_17,53.313493,-6.249822
92_18,53.31439,-6.249765
92_19,53.315288,-6.249707
92_20,53.316186,-6.249649
92_21,53.317084,-6.249591
92_22,53.317982,-6.249534
92_23,53.31888,-6.249476
92_24,53.319778,-6.249418
92_25,53.320675,-6.24936
92_26,53.321573,-6.249303
92_27,53.322471,-6.249245
92_28,53.323369,-6.249187
92_29,53.324267,-6.249129
92_30,53.325165,-6.249071
92_31,53.326063,-6.249014
92_32,53.32696,-6.248956
92_33,53.327858,-6.248898
92_34,53.328756,-6.24884
92_35,53.329654,-6.248782
92_36,53.330552,-6.248725
92_37,53.33145,-6.248667
92_38,53.332348,-6.248609
92_39,53.333245,-6.248551
92_40,53.334143,-6.248493
92_41,53.335041,-6.248435
92_42,53.335939,-6.248378
92_43,53.336837,-6.24832
92_44,53.337735,-6.248262
92_45,53.338633,-6.248204
92_46,53.33953,-6.248146
92_47,53.340428,-6.248088
92_48,53.341326,-6.248031
92_49,53.342224,-6.247973
92_50,53.343122,-6.247915
92_51,53.34402,-6.247857
92_52,53.344918,-6.247799
92_53,53.345815,-6.247741
92_54,53.346713,-6.247683
92_55,53.347611,-6.247626
92_56,53.348509,-6.247568
92_57,53.349407,-6.24751
92_58,53.350305,-6.247452
92_59,53.351202,-6.247394
92_60,53.3521,-6.247336
92_61,53.352998,-6.247278
92_62,53.353896,-6.24722
92_63,53.354794,-6.247163
92_64,53.355692,-6.247105
92_65,53.35659,-6.247047
92_66,53.357487,-6.246989
92_67,53.358385,-6.246931
92_68,53.359283,-6.246873
92_69,53.360181,-6.246815
92_70,53.361079,-6.246757
92_71,53.361977,-6.246699
92_72,53.362875,-6.246641
92_73,53.363772,-6.246583
92_74,53.36467,-6.246525
92_75,53.365568,-6.246468
92_76,53.366466,-6.24641
92_77,53.367364,-6.246352
92_78,53.368262,-6.246294
92_79,53.369159,-6.246236
92_80,53.370057,-6.246178
92_81,53.370955,-6.24612
92_82,53.371853,-6.246062
92_83,53.372751,-6.246004
92_84,53.373649,-6.245946
92_85,53.374547,-6.245888
92_86,53.375444,-6.24583
92_87,53.376342,-6.245772
92_88,53.37724,-6.245714
92_89,53.378138,-6.245656
92_90,53.379036,-6.245598
92_91,53.379934,-6.24554
92_92,53.380831,-6.245482
92_93,53.381729,-6.245424
92_94,53.382627,-6.245366
92_95,53.383525,-6.245308
92_96,53.384423,-6.24525
92_97,53.385321,-6.245192
92_98,53.386219,-6.245134
92_99,53.387116,-6.245076
92_100,53.388014,-6.245018
92_101,53.388912,-6.24496
92_102,53.38981,-6.244902
92_103,53.390708,-6.244844
92_104,53.391606,-6.244786
92_105,53.392503,-6.244728
92_106,53.393401,-6.24467
92_107,53.394299,-6.244612
92_108,53.395197,-6.244554
92_109,53.396095,-6.244496
92_110,53.396993,-6.244438
92_111,53.397891,-6.24438
92_112,53.398788,-6.244322
92_113,53.399686,-6.244264
92_114,53.400584,-6.244206
92_115,53.401482,-6.244148
92_116,53.40238,-6.24409
92_117,53.403278,-6.244032
92_118,53.404175,-6.243974
92_119,53.405073,-6.243915
92_120,53.405971,-6.243857
92_121,53.406869,-6.243799
92_122,53.407767,-6.243741
92_123,53.408665,-6.243683
92_124,53.409562,-6.243625
92_125,53.41046,-6.243567
92_126,53.411358,-6.243509
93_0,53.298194,-6.249305
93_1,53.299092,-6.249247
93_2,53.29999,-6.24919
93_3,53.300888,-6.249132
93_4,53.301786,-6.249074
93_5,53.302684,-6.249016
93_6,53.303582,-6.248959
93_7,53.304479,-6.248901
93_8,53.305377,-6.248843
93_9,53.306275,-6.248785
93_10,53.307173,-6.248728
93_11,53.308071,-6.24867
93_12,53.308969,-6.248612
93_13,53.309867,-6.248554
93_14,53.310764,-6.248497
93_15,53.311662,-6.248439
93_16,53.31256,-6.248381
93_17,53.313458,-6.248323
93_18,53.314356,-6.248265
93_19,53.315254,-6.248208
93_20,53.316152,-6.24815
93_21,53.317049,-6.248092
93_22,53.317947,-6.248034
93_23,53.318845,-6.247976
93_24,53.319743,-6.247919
93_25,53.320641,-6.247861
93_26,53.321539,-6.247803
93_27,53.322437,-6.247745
93_28,53.323334,-6.247687
93_29,53.324232,-6.24763
93_30,53.32513,-6.247572
93_31,53.326028,-6.247514
93_32,53.326926,-6.247456
93_33,53.327824,-6.247398
93_34,53.328722,-6.24734
93_35,53.329619,-6.247283
93_36,53.330517,-6.247225
93_37,53.331415,-6.247167
93_38,53.332313,-6.247109
93_39,53.333211,-6.247051
93_40,53.334109,-6.246993
93_41,53.335007,-6.246935
93_42,53.335904,-6.246878
93_43,53.336802,-6.24682
93_44,53.3377,-6.246762
93_45,53.338598,-6.246704
93_46,53.339496,-6.246646
93_47,53.340394,-6.246588
93_48,53.341291,-6.24653
93_49,53.342189,-6.246472
93_50,53.343087,-6.246415
93_51,53.343985,-6.246357
93_52,53.344883,-6.246299
93_53,53.345781,-6.246241
93_54,53.346679,-6.246183
93_55,53.347576,-6.246125
93_56,53.348474,-6.246067
93_57,53.349372,-6.246009
93_58,53.35027,-6.245951
93_59,53.351168,-6.245894
93_60,53.352066,-6.245836
93_61,53.352964,-6.245778
93_62,53.353861,-6.24572
93_63,53.354759,-6.245662
93_64,53.355657,-6.245604
93_65,53.356555,-6.245546
93_66,53.357453,-6.245488
93_67,53.358351,-6.24543
93_68,53.359248,-6.245372
93_69,53.360146,-6.245314
93_70,53.361044,-6.245256
93_71,53.361942,-6.245198
93_72,53.36284,-6.24514
93_73,53.363738,-6.245082
93_74,53.364636,-6.245024
93_75,53.365533,-6.244966
93_76,53.366431,-6.244909
93_77,53.367329,-6.244851
93_78,53.368227,-6.244793
93_79,53.369125,-6.244735
93_80,53.370023,-6.244677
93_81,53.370921,-6.244619
93_82,53.371818,-6.244561
93_83,53.372716,-6.244503
93_84,53.373614,-6.244445
93_85,53.374512,-6.244387
93_86,53.37541,-6.244329
93_87,53.376308,-6.244271
93_88,53.377205,-6.244213
93_89,53.378103,-6.244155
93_90,53.379001,-6.244097
93_91,53.379899,-6.244039
93_92,53.380797,-6.243981
93_93,53.381695,-6.243923
93_94,53.382593,-6.243865
93_95,53.38349,-6.243807
93_96,53.384388,-6.243749
93_97,53.385286,-6.24369
93_98,53.386184,-6.243632
93_99,53.387082,-6.243574
93_100,53.38798,-6.243516
93_101,53.388877,-6.243458
93_102,53.389775,-6.2434
93_103,53.390673,-6.243342
93_104,53.391571,-6.243284
93_105,53.392469,-6.243226
93_106,53.393367,-6.243168
93_107,53.394264,-6.24311
93_108,53.395162,-6.243052
93_109,53.39606,-6.242994
93_110,53.396958,-6.242936
93_111,53.397856,-6.242878
93_112,53.398754,-6.24282
93_113,53.399652,-6.242762
93_114,53.400549,-6.242703
93_115,53.401447,-6.242645
93_116,53.402345,-6.242587
93_117,53.403243,-6.242529
93_118,53.404141,-6.242471
93_119,53.405039,-6.242413
93_120,53.405936,-6.242355
93_121,53.406834,-6.242297
93_122,53.407732,-6.242239
93_123,53.40863,-6.242181
93_124,53.409528,-6.242122
93_125,53.410426,-6.242064
93_126,53.411323,-6.242006
94_0,53.29816,-6.247806
94_1,53.299058,-6.247749
94_2,53.299955,-6.247691
94_3,53.300853,-6.247633
94_4,53.301751,-6.247575
94_5,53.302649,-6.247518
94_6,53.303547,-6.24746
94_7,53.304445,-6.247402
94_8,53.305343,-6.247344
94_9,53.30624,-6.247286
94_10,53.307138,-6.247229
94_11,53.308036,-6.247171
94_12,53.308934,-6.247113
94_13,53.309832,-6.247055
94_14,53.31073,-6.246997
94_15,53.311628,-6.24694
94_16,53.312525,-6.246882
94_17,53.313423,-6.246824
94_18,53.314321,-6.246766
94_19,53.315219,-6.246708
94_20,53.316117,-6.24665
94_21,53.317015,-6.246593
94_22,53.317913,-6.246535
94_23,53.31881,-6.246477
94_24,53.319708,-6.246419
94_25,53.320606,-6.246361
94_26,53.321504,-6.246303
94_27,53.322402,-6.246246
94_28,53.3233,-6.246188
94_29,53.324198,-6.24613
94_30,53.325095,-6.246072
94_31,53.325993,-6.246014
94_32,53.326891,-6.245956
94_33,53.327789,-6.245898
94_34,53.328687,-6.245841
94_35,53.329585,-6.245783
94_36,53.330483,-6.245725
94_37,53.33138,-6.245667
94_38,53.332278,-6.245609
94_39,53.333176,-6.245551
94_40,53.334074,-6.245493
94_41,53.334972,-6.245435
94_42,53.33587,-6.245378
94_43,53.336768,-6.24532
94_44,53.337665,-6.245262
94_45,53.338563,-6.245204
94_46,53.339461,-6.245146
94_47,53.340359,-6.245088
94_48,53.341257,-6.24503
94_49,53.342155,-6.244972
94_50,53.343053,-6.244914
94_51,53.34395,-6.244856
94_52,53.344848,-6.244798
94_53,53.345746,-6.244741
94_54,53.346644,-6.244683
94_55,53.347542,-6.244625
94_56,53.34844,-6.244567
94_57,53.349337,-6.244509
94_58,53.350235,-6.244451
94_59,53.351133,-6.244393
94_60,53.352031,-6.244335
94_61,53.352929,-6.244277
94_62,53.353827,-6.244219
94_63,53.354725,-6.244161
94_64,53.355622,-6.244103
94_65,53.35652,-6.244045
94_66,53.357418,-6.243987
94_67,53.358316,-6.243929
94_68,53.359214,-6.243871
94_69,53.360112,-6.243813
94_70,53.36101,-6.243755
94_71,53.361907,-6.243697
94_72,53.362805,-6.243639
94_73,53.363703,-6.243581
94_74,53.364601,-6.243523
94_75,53.365499,-6.243465
94_76,53.366397,-6.243407
94_77,53.367294,-6.243349
94_78,53.368192,-6.243291
94_79,53.36909,-6.243233
94_80,53.369988,-6.243175
94_81,53.370886,-6.243117
94_82,53.371784,-6.243059
94_83,53.372682,-6.243001
94_84,53.373579,-6.242943
94_85,53.374477,-6.242885
94_86,53.375375,-6.242827
94_87,53.376273,-6.242769
94_88,53.377171,-6.242711
94_89,53.378069,-6.242653
94_90,53.378966,-6.242595
94_91,53.379864,-6.242537
94_92,53.380762,-6.242479
94_93,53.38166,-6.242421
94_94,53.382558,-6.242363
94_95,53.383456,-6.242305
94_96,53.384353,-6.242247
94_97,53.385251,-6.242189
94_98,53.386149,-6.242131
94_99,53.387047,-6.242073
94_100,53.387945,-6.242015
94_101,53.388843,-6.241956
94_102,53.389741,-6.241898
94_103,53.390638,-6.24184
94_104,53.391536,-6.241782
94_105,53.392434,-6.241724
94_106,53.393332,-6.241666
94_107,53.39423,-6.241608
94_108,53.395128,-6.24155
94_109,53.396025,-6.241492
94_110,53.396923,-6.241434
94_111,53.397821,-6.241376
94_112,53.398719,-6.241317
94_113,53.399617,-6.241259
94_114,53.400515,-6.241201
94_115,53.401412,-6.241143
94_116,53.40231,-6.241085
94_117,53.403208,-6.241027
94_118,53.404106,-6.240969
94_119,53.405004,-6.240911
94_120,53.405902,-6.240852
94_121,53.4068,-6.240794
94_122,53.407697,-6.240736
94_123,53.408595,-6.240678
94_124,53.409493,-6.24062
94_125,53.410391,-6.240562
94_126,53.411289,-6.240504
95_0,53.298125,-6.246308
95_1,53.299023,-6.24625
95_2,53.299921,-6.246192
95_3,53.300819,-6.246134
95_4,53.301717,-6.246076
95_5,53.302614,-6.246019
95_6,53.303512,-6.245961
95_7,53.30441,-6.245903
95_8,53.305308,-6.245845
95_9,53.306206,-6.245787
95_10,53.307104,-6.24573
95_11,53.308002,-6.245672
95_12,53.308899,-6.245614
95_13,53.309797,-6.245556
95_14,53.310695,-6.245498
95_15,53.311593,-6.24544
95_16,53.312491,-6.245383
95_17,53.313389,-6.245325
95_18,53.314287,-6.245267
95_19,53.315184,-6.245209
95_20,53.316082,-6.245151
95_21,53.31698,-6.245093
95_22,53.317878,-6.245035
95_23,53.318776,-6.244978
95_24,53.319674,-6.24492
95_25,53.320572,-6.244862
95_26,53.321469,-6.244804
95_27,53.322367,-6.244746
95_28,53.323265,-6.244688
95_29,53.324163,-6.24463
95_30,53.325061,-6.244572
95_31,53.325959,-6.244515
95_32,53.326857,-6.244457
95_33,53.327754,-6.244399
95_34,53.328652,-6.244341
95_35,53.32955,-6.244283
95_36,53.330448,-6.244225
95_37,53.331346,-6.244167
95_38,53.332244,-6.244109
95_39,53.333142,-6.244051
95_40,53.334039,-6.243993
95_41,53.334937,-6.243935
95_42,53.335835,-6.243878
95_43,53.336733,-6.24382
95_44,53.337631,-6.243762
95_45,53.338529,-6.243704
95_46,53.339426,-6.243646
95_47,53.340324,-6.243588
95_48,53.341222,-6.24353
95_49,53.34212,-6.243472
95_50,53.343018,-6.243414
95_51,53.343916,-6.243356
95_52,53.344814,-6.243298
95_53,53.345711,-6.24324
95_54,53.346609,-6.243182
95_55,53.347507,-6.243124
95_56,53.348405,-6.243066
95_57,53.349303,-6.243008
95_58,53.350201,-6.24295
95_59,53.351099,-6.242892
95_60,53.351996,-6.242834
95_61,53.352894,-6.242776
95_62,53.353792,-6.242718
95_63,53.35469,-6.24266
95_64,53.355588,-6.242602
95_65,53.356486,-6.242544
95_66,53.357383,-6.242486
95_67,53.358281,-6.242428
95_68,53.359179,-6.24237
95_69,53.360077,-6.242312
95_70,53.360975,-6.242254
95_71,53.361873,-6.242196
95_72,53.362771,-6.242138
95_73,53.363668,-6.24208
95_74,53.364566,-6.242022
95_75,53.365464,-6.241964
95_76,53.366362,-6.241906
95_77,53.36726,-6.241848
95_78,53.368158,-6.24179
95_79,53.369055,-6.241732
95_80,53.369953,-6.241674
95_81,53.370851,-6.241616
95_82,53.371749,-6.241558
95_83,53.372647,-6.2415
95_84,53.373545,-6.241442
95_85,53.374443,-6.241384
95_86,53.37534,-6.241326
95_87,53.376238,-6.241268
95_88,53.377136,-6.24121
95_89,53.378034,-6.241152
95_90,53.378932,-6.241094
95_91,53.37983,-6.241036
95_92,53.380727,-6.240977
95_93,53.381625,-6.240919
95_94,53.382523,-6.240861
95_95,53.383421,-6.240803
95_96,53.384319,-6.240745
95_97,53.385217,-6.240687
95_98,53.386114,-6.240629
95_99,53.387012,-6.240571
95_100,53.38791,-6.240513
95_101,53.388808,-6.240455
95_102,53.389706,-6.240396
95_103,53.390604,-6.240338
95_104,53.391501,-6.24028
95_105,53.392399,-6.240222
95_106,53.393297,-6.240164
95_107,53.394195,-6.240106
95_108,53.395093,-6.240048
95_109,53.395991,-6.23999
95_110,53.396889,-6.239931
95_111,53.397786,-6.239873
95_112,53.398684,-6.239815
95_113,53.399582,-6.239757
95_114,53.40048,-6.239699
95_115,53.401378,-6.239641
95_116,53.402276,-6.239583
95_117,53.403173,-6.239524
95_118,53.404071,-6.239466
95_119,53.404969,-6.239408
95_120,53.405867,-6.23935
95_121,53.406765,-6.239292
95_122,53.407663,-6.239234
95_123,53.40856,-6.239175
95_124,53.409458,-6.239117
95_125,53.410356,-6.239059
95_126,53.411254,-6.239001
96_0,53.298091,-6.244809
96_1,53.298988,-6.244751
96_2,53.299886,-6.244693
96_3,53.300784,-6.244635
96_4,53.301682,-6.244578
96_5,53.30258,-6.24452
96_6,53.303478,-6.244462
96_7,53.304376,-6.244404
96_8,53.305273,-6.244346
96_9,53.306171,-6.244288
96_10,53.307069,-6.244231
96_11,53.307967,-6.244173
96_12,53.308865,-6.244115
96_13,53.309763,-6.244057
96_14,53.310661,-6.243999
96_15,53.311558,-6.243941
96_16,53.312456,-6.243883
96_17,53.313354,-6.243825
96_18,53.314252,-6.243768
96_19,53.31515,-6.24371
96_20,53.316048,-6.243652
96_21,53.316945,-6.243594
96_22,53.317843,-6.243536
96_23,53.318741,-6.243478
96_24,53.319639,-6.24342
96_25,53.320537,-6.243362
96_26,53.321435,-6.243304
96_27,53.322333,-6.243247
96_28,53.32323,-6.243189
96_29,53.324128,-6.243131
96_30,53.325026,-6.243073
96_31,53.325924,-6.243015
96_32,53.326822,-6.242957
96_33,53.32772,-6.242899
96_34,53.328618,-6.242841
96_35,53.329515,-6.242783
96_36,53.330413,-6.242725
96_37,53.331311,-6.242667
96_38,53.332209,-6.242609
96_39,53.333107,-6.242551
96_40,53.334005,-6.242493
96_41,53.334903,-6.242435
96_42,53.3358,-6.242378
96_43,53.336698,-6.24232
96_44,53.337596,-6.242262
96_45,53.338494,-6.242204
96_46,53.339392,-6.242146
96_47,53.34029,-6.242088
96_48,53.341187,-6.24203
96_49,53.342085,-6.241972
96_50,53.342983,-6.241914
96_51,53.343881,-6.241856
96_52,53.344779,-6.241798
96_53,53.345677,-6.24174
96_54,53.346575,-6.241682
96_55,53.347472,-6.241624
96_56,53.34837,-6.241566
96_57,53.349268,-6.241508
96_58,53.350166,-6.24145
96_59,53.351064,-6.241392
96_60,53.351962,-6.241334
96_61,53.352859,-6.241276
96_62,53.353757,-6.241218
96_63,53.354655,-6.24116
96_64,53.355553,-6.241102
96_65,53.356451,-6.241044
96_66,53.357349,-6.240986
96_67,53.358247,-6.240928
96_68,53.359144,-6.24087
96_69,53.360042,-6.240812
96_70,53.36094,-6.240754
96_71,53.361838,-6.240695
96_72,53.362736,-6.240637
96_73,53.363634,-6.240579
96_74,53.364531,-6.240521
96_75,53.365429,-6.240463
96_76,53.366327,-6.240405
96_77,53.367225,-6.240347
96_78,53.368123,-6.240289
96_79,53.369021,-6.240231
96_80,53.369919,-6.240173
96_81,53.370816,-6.240115
96_82,53.371714,-6.240057
96_83,53.372612,-6.239999
96_84,53.37351,-6.239941
96_85,53.374408,-6.239883
96_86,53.375306,-6.239824
96_87,53.376203,-6.239766
96_88,53.377101,-6.239708
96_89,53.377999,-6.23965
96_90,53.378897,-6.239592
96_91,53.379795,-6.239534
96_92,53.380693,-6.239476
96_93,53.381591,-6.239418
96_94,53.382488,-6.23936
96_95,53.383386,-6.239301
96_96,53.384284,-6.239243
96_97,53.385182,-6.239185
96_98,53.38608,-6.239127
96_99,53.386978,-6.239069
96_100,53.387875,-6.239011
96_101,53.388773,-6.238953
96_102,53.389671,-6.238895
96_103,53.390569,-6.238836
96_104,53.391467,-6.238778
96_105,53.392365,-6.23872
96_106,53.393262,-6.238662
96_107,53.39416,-6.238604
96_108,53.395058,-6.238546
96_109,53.395956,-6.238487
96_110,53.396854,-6.238429
96_111,53.397752,-6.238371
96_112,53.398649,-6.238313
96_113,53.399547,-6.238255
96_114,53.400445,-6.238197
96_115,53.401343,-6.238138
96_116,53.402241,-6.23808
96_117,53.403139,-6.238022
96_118,53.404036,-6.237964
96_119,53.404934,-6.237906
96_120,53.405832,-6.237847
96_121,53.40673,-6.237789
96_122,53.407628,-6.237731
96_123,53.408526,-6.237673
96_124,53.409423,-6.237615
96_125,53.410321,-6.237556
96_126,53.411219,-6.237498
97_0,53.298056,-6.24331
97_1,53.298954,-6.243252
97_2,53.299852,-6.243195
97_3,53.300749,-6.243137
97_4,53.301647,-6.243079
97_5,53.302545,-6.243021
97_6,53.303443,-6.242963
97_7,53.304341,-6.242905
97_8,53.305239,-6.242847
97_9,53.306137,-6.242789
97_10,53.307034,-6.242732
97_11,53.307932,-6.242674
97_12,53.30883,-6.242616
97_13,53.309728,-6.242558
97_14,53.310626,-6.2425
97_15,53.311524,-6.242442
97_16,53.312422,-6.242384
97_17,53.313319,-6.242326
97_18,53.314217,-6.242268
97_19,53.315115,-6.24221
97_20,53.316013,-6.242152
97_21,53.316911,-6.242095
97_22,53.317809,-6.242037
97_23,53.318707,-6.241979
97_24,53.319604,-6.241921
97_25,53.320502,-6.241863
97_26,53.3214,-6.241805
97_27,53.322298,-6.241747
97_28,53.323196,-6.241689
97_29,53.324094,-6.241631
97_30,53.324991,-6.241573
97_31,53.325889,-6.241515
97_32,53.326787,-6.241457
97_33,53.327685,-6.241399
97_34,53.328583,-6.241341
97_35,53.329481,-6.241283
97_36,53.330379,-6.241225
97_37,53.331276,-6.241167
97_38,53.332174,-6.241109
97_39,53.333072,-6.241051
97_40,53.33397,-6.240993
97_41,53.334868,-6.240936
97_42,53.335766,-6.240878
97_43,53.336664,-6.24082
97_44,53.337561,-6.240762
97_45,53.338459,-6.240704
97_46,53.339357,-6.240646
97_47,53.340255,-6.240588
97_48,53.341153,-6.24053
97_49,53.342051,-6.240472
97_50,53.342948,-6.240414
97_51,53.343846,-6.240356
97_52,53.344744,-6.240297
97_53,53.345642,-6.240239
97_54,53.34654,-6.240181
97_55,53.347438,-6.240123
97_56,53.348336,-6.240065
97_57,53.349233,-6.240007
97_58,53.350131,-6.239949
97_59,53.351029,-6.239891
97_60,53.351927,-6.239833
97_61,53.352825,-6.239775
97_62,53.353723,-6.239717
97_63,53.35462,-6.239659
97_64,53.355518,-6.239601
97_65,53.356416,-6.239543
97_66,53.357314,-6.239485
97_67,53.358212,-6.239427
97_68,53.35911,-6.239369
97_69,53.360008,-6.239311
97_70,53.360905,-6.239253
97_71,53.361803,-6.239195
97_72,53.362701,-6.239136
97_73,53.363599,-6.239078
97_74,53.364497,-6.23902
97_75,53.365395,-6.238962
97_76,53.366292,-6.238904
97_77,53.36719,-6.238846
97_78,53.368088,-6.238788
97_79,53.368986,-6.23873
97_80,53.369884,-6.238672
97_81,53.370782,-6.238614
97_82,53.371679,-6.238556
97_83,53.372577,-6.238497
97_84,53.373475,-6.238439
97_85,53.374373,-6.238381
97_86,53.375271,-6.238323
97_87,53.376169,-6.238265
97_88,53.377067,-6.238207
97_89,53.377964,-6.238149
97_90,53.378862,-6.238091
97_91,53.37976,-6.238032
97_92,53.380658,-6.237974
97_93,53.381556,-6.237916
97_94,53.382454,-6.237858
97_95,53.383351,-6.2378
97_96,53.384249,-6.237742
97_97,53.385147,-6.237683
97_98,53.386045,-6.237625
97_99,53.386943,-6.237567
97_100,53.387841,-6.237509
97_101,53.388738,-6.237451
97_102,53.389636,-6.237393
97_103,53.390534,-6.237334
97_104,53.391432,-6.237276
97_105,53.39233,-6.237218
97_106,53.393228,-6.23716
97_107,53.394125,-6.237102
97_108,53.395023,-6.237044
97_109,53.395921,-6.236985
97_110,53.396819,-6.236927
97_111,53.397717,-6.236869
97_112,53.398615,-6.236811
97_113,53.399513,-6.236753
97_114,53.40041,-6.236694
97_115,53.401308,-6.236636
97_116,53.402206,-6.236578
97_117,53.403104,-6.23652
97_118,53.404002,-6.236461
97_119,53.4049,-6.236403
97_120,53.405797,-6.236345
97_121,53.406695,-6.236287
97_122,53.407593,-6.236229
97_123,53.408491,-6.23617
97_124,53.409389,-6.236112
97_125,53.410287,-6.236054
97_126,53.411184,-6.235996
98_0,53.298021,-6.241812
98_1,53.298919,-6.241754
98_2,53.299817,-6.241696
98_3,53.300715,-6.241638
98_4,53.301613,-6.24158
98_5,53.30251,-6.241522
98_6,53.303408,-6.241464
98_7,53.304306,-6.241406
98_8,53.305204,-6.241348
98_9,53.306102,-6.24129
98_10,53.307,-6.241233
98_11,53.307898,-6.241175
98_12,53.308795,-6.241117
98_13,53.309693,-6.241059
98_14,53.310591,-6.241001
98_15,53.311489,-6.240943
98_16,53.312387,-6.240885
98_17,53.313285,-6.240827
98_18,53.314183,-6.240769
98_19,53.31508,-6.240711
98_20,53.315978,-6.240653
98_21,53.316876,-6.240595
98_22,53.317774,-6.240537
98_23,53.318672,-6.240479
98_24,53.31957,-6.240421
98_25,53.320468,-6.240363
98_26,53.321365,-6.240305
98_27,53.322263,-6.240247
98_28,53.323161,-6.240189
98_29,53.324059,-6.240131
98_30,53.324957,-6.240074
